user_id,loan_id,loan_amount,repayment_ratio,defaulted,closed,time_since_last_loan_months
U01409,L8212,60863.82,0.51,0,1,18
U01409,L6827,99528.69,0.83,0,1,22
U01410,L3339,32953.31,0.85,0,1,11
U01411,L1708,39202.06,0.95,0,1,28
U01411,L5271,97158.51,0.89,0,1,10
U01411,L7000,32452.58,0.87,0,1,29
U01411,L9722,9996.88,0.53,0,1,18
U01411,L4758,50817.22,0.89,0,1,40
U01412,L7523,8800.16,0.54,0,1,42
U01412,L4097,32554.81,0.99,0,1,33
U01412,L8959,91690.51,0.72,0,1,15
U01412,L2132,15310.08,0.81,0,1,3
U01412,L3012,38057.84,0.93,0,1,22
U01413,L7070,22587.25,0.98,0,1,6
U01415,L6209,31596.12,0.78,0,1,12
U01415,L5179,5458.93,0.74,0,1,23
U01415,L1375,69276.23,0.66,0,1,17
U01415,L4500,84858.75,0.86,0,1,30
U01415,L1996,71856.03,0.93,0,1,27
U01416,L1438,55466.26,0.75,0,1,33
U01416,L4947,37148.24,0.88,0,1,46
U01416,L7049,89779.25,0.71,0,1,33
U01416,L4676,45580.07,0.76,0,1,21
U01417,L8345,40440.41,0.9,0,1,40
U01417,L8355,59573.71,0.72,0,1,46
U01418,L5258,17633.65,0.87,0,1,47
U01418,L5791,92587.67,0.85,0,1,41
U01418,L1947,74465.69,0.9,0,1,20
U01419,L7301,55368.72,0.95,0,1,31
U01420,L7612,53937.48,0.78,0,1,38
U01420,L9105,89189.33,0.95,0,1,34
U01421,L2011,81645.93,0.87,0,1,29
U01421,L9560,86875.73,0.9,0,1,28
U01422,L3970,77481.38,0.75,0,1,15
U01422,L1929,77140.32,0.94,0,1,7
U01422,L6464,55344.27,0.96,0,1,35
U01423,L8193,54631.65,0.94,0,1,39
U01423,L5285,40447.59,0.97,0,1,7
U01423,L4644,69535.98,0.87,0,1,11
U01424,L7762,50821.94,0.81,0,1,42
U01424,L3528,49095.26,0.81,0,1,11
U01425,L8194,90475.78,0.65,0,1,2
U01427,L3406,74177.78,0.95,0,1,40
U01427,L7031,87503.8,0.75,0,1,42
U01427,L7318,23100.66,0.85,0,1,5
U01427,L8960,38332.11,0.9,0,1,4
U01427,L7000,24371.44,0.8,0,1,12
U01429,L5025,40745.69,0.88,0,1,15
U01429,L1329,11184.64,0.66,0,1,20
U01429,L7674,30991.37,0.57,0,1,7
U01429,L8903,19982.87,0.77,0,1,37
U01430,L5734,11743.2,0.45,0,1,4
U01430,L4462,45600.03,0.79,0,1,21
U01430,L9693,95531.31,0.8,0,1,25
U01430,L4639,19600.9,0.86,0,1,47
U01430,L9590,89783.61,0.75,0,1,18
U01434,L2271,84085.09,0.92,0,1,3
U01434,L5070,95212.73,0.58,0,1,32
U01434,L1458,63815.34,0.66,0,1,7
U01435,L5333,44150.28,0.77,0,1,30
U01435,L1935,57429.46,0.72,0,1,31
U01435,L4835,50200.92,0.98,0,1,41
U01435,L2729,97596.72,0.61,0,1,37
U01436,L8330,37778.45,0.58,0,1,11
U01437,L6071,44309.1,0.91,0,1,4
U01437,L2381,9097.78,0.86,0,1,26
U01437,L8250,49711.62,0.76,0,1,4
U01439,L8568,10229.4,0.71,0,1,33
U01439,L4529,17565.19,0.72,0,1,41
U01439,L7524,41221.34,0.76,0,1,5
U01439,L9915,5825.13,0.65,0,1,7
U01441,L6549,79712.11,0.73,0,1,30
U01441,L1671,5614.95,0.82,0,1,4
U01441,L1338,14522.39,0.93,0,1,10
U01441,L3301,17578.81,0.78,0,1,8
U01442,L7484,58162.28,0.83,0,1,14
U01443,L1685,35269.95,0.9,0,1,48
U01443,L1585,16579.99,0.9,0,1,5
U01443,L9946,91323.14,0.89,0,1,47
U01443,L7206,58797.76,0.91,0,1,18
U01444,L2833,5493.16,0.85,0,1,25
U01444,L8589,46455.17,0.84,0,1,34
U01444,L8812,85093.33,0.69,0,1,3
U01444,L2800,31753.19,0.83,0,1,20
U01444,L2300,12748.5,0.93,0,1,28
U01445,L3940,58071.06,0.84,0,1,48
U01446,L6944,15647.0,0.95,0,1,25
U01447,L3213,91649.87,0.77,0,1,38
U01447,L6396,53152.6,0.96,0,1,25
U01449,L8308,18856.12,0.83,0,1,5
U01449,L8941,6877.26,0.87,0,1,10
U01449,L6353,29052.63,0.68,0,1,20
U01450,L7397,35033.82,0.77,0,1,3
U01450,L3573,72080.38,0.82,0,1,48
U01450,L3567,90599.74,0.49,0,1,6
U01450,L9491,68020.68,0.82,0,1,10
U01451,L5315,65468.81,0.97,0,1,4
U01451,L6428,71055.03,0.71,0,1,23
U01452,L6385,5187.5,0.95,0,1,11
U01452,L5823,18456.83,0.79,0,1,17
U01452,L3266,44798.38,0.84,0,1,16
U01452,L7140,22046.55,0.92,0,1,8
U01453,L8584,64788.91,0.93,0,1,19
U01453,L9244,47050.05,0.5,0,1,8
U01453,L4183,19595.17,0.81,0,1,10
U01453,L1272,43058.89,0.98,0,1,45
U01453,L4380,63483.08,0.47,0,1,41
U01454,L1235,27335.05,0.82,0,1,34
U01455,L8366,45404.59,0.8,0,1,47
U01455,L8573,31607.09,0.69,0,1,34
U01455,L3739,21899.24,0.82,0,1,48
U01456,L1178,52404.81,0.94,0,1,13
U01456,L2012,9170.22,0.83,0,1,20
U01456,L8084,26887.17,0.89,0,1,45
U01457,L7335,44654.76,0.87,0,1,29
U01457,L8159,21590.3,0.62,0,1,25
U01457,L1518,65112.88,0.94,0,1,46
U01457,L8113,94819.87,0.92,0,1,20
U01458,L2148,91157.91,0.72,0,1,41
U01458,L1680,29416.76,0.71,0,1,46
U01458,L9073,16685.84,0.82,0,1,27
U01458,L5879,83065.23,0.88,0,1,39
U01459,L5211,98805.64,0.99,0,1,21
U01459,L9226,85626.87,0.8,0,1,47
U01460,L7668,37696.38,0.49,0,1,30
U01460,L2933,28286.15,0.72,0,1,41
U01461,L2822,37734.38,0.89,0,1,17
U01461,L3741,49231.05,0.93,0,1,48
U01461,L4471,65383.16,0.88,0,1,12
U01462,L8606,78126.55,0.9,0,1,10
U01462,L3843,81553.25,0.69,0,1,25
U01462,L7983,96282.08,0.81,0,1,17
U01462,L9753,64999.6,0.91,0,1,9
U01463,L5999,78005.55,0.87,0,1,19
U01463,L8018,70416.35,0.7,0,1,22
U01463,L5507,66525.8,0.85,0,1,13
U01464,L1492,73407.61,0.97,0,1,10
U01464,L2640,85730.04,0.81,0,1,15
U01464,L7303,44493.1,0.63,0,1,37
U01464,L5815,39114.83,0.78,0,1,13
U01464,L3821,98407.88,0.88,0,1,14
U01465,L5076,34037.46,0.86,0,1,22
U01466,L5009,25744.5,0.7,0,1,25
U01466,L7835,53896.04,0.77,0,1,11
U01466,L3170,78548.32,0.77,0,1,34
U01466,L7805,82516.96,0.95,0,1,31
U01466,L7038,33810.27,0.96,0,1,41
U01467,L1086,97453.46,0.78,0,1,15
U01468,L9964,5068.79,0.69,0,1,13
U01468,L4813,81900.17,0.71,0,1,30
U01468,L7499,11956.38,0.56,0,1,40
U01468,L2277,90518.66,0.74,0,1,44
U01468,L8486,50773.01,0.78,0,1,1
U01470,L2460,15943.99,0.85,0,1,6
U01470,L6834,76126.01,0.78,0,1,34
U01472,L7233,84584.2,0.93,0,1,14
U01472,L2132,38597.39,0.84,0,1,40
U01472,L5478,20243.51,0.78,0,1,5
U01472,L2853,39028.0,0.84,0,1,30
U01472,L7635,37098.43,0.93,0,1,37
U01474,L4309,90344.28,0.92,0,1,29
U01474,L6968,7154.6,0.85,0,1,29
U01474,L3246,16472.86,0.93,0,1,24
U01477,L2515,10901.45,0.8,0,1,42
U01477,L5338,33015.53,0.88,0,1,1
U01477,L1581,18218.41,0.91,0,1,32
U01477,L4691,18141.0,0.94,0,1,1
U01477,L7145,36910.32,0.78,0,1,37
U01478,L3392,47414.54,0.89,0,1,27
U01478,L4091,57592.84,0.71,0,1,41
U01479,L3836,41351.58,0.76,0,1,13
U01479,L3702,87776.84,0.85,0,1,29
U01479,L7835,74975.94,0.64,0,1,45
U01479,L2645,13333.21,0.73,0,1,16
U01481,L2006,48585.37,0.81,0,1,15
U01481,L9240,87136.13,0.73,0,1,31
U01481,L2284,31250.52,0.86,0,1,18
U01481,L4046,46028.03,0.83,0,1,19
U01481,L3195,61232.38,0.88,0,1,2
U01482,L5215,74400.96,0.73,0,1,8
U01482,L5608,94347.47,0.56,0,1,33
U01482,L4305,84204.24,0.87,0,1,47
U01483,L2036,44237.84,0.84,0,1,20
U01483,L3201,70600.06,0.78,0,1,47
U01483,L6127,91286.56,0.78,0,1,4
U01483,L6828,55568.7,0.79,0,1,43
U01484,L5252,28381.89,0.67,0,1,38
U01484,L5797,51414.08,0.81,0,1,22
U01484,L3188,80663.95,0.9,0,1,38
U01485,L3653,66910.61,0.68,0,1,22
U01485,L8507,91686.9,0.65,0,1,36
U01485,L9899,21958.25,0.89,0,1,19
U01486,L6649,70733.77,0.79,0,1,2
U01486,L5580,19380.94,0.71,0,1,2
U01489,L7544,16253.04,0.84,0,1,31
U01489,L8299,55040.86,0.93,0,1,18
U01490,L4420,58757.74,0.89,0,1,42
U01490,L1513,73523.43,0.91,0,1,29
U01491,L9952,41126.28,0.8,0,1,9
U01491,L8063,61482.76,0.72,0,1,14
U01491,L4881,58819.23,0.98,0,1,16
U01491,L1137,8090.26,0.71,0,1,43
U01491,L3094,67163.65,0.72,0,1,48
U01492,L4200,61510.39,0.82,0,1,43
U01492,L4003,87303.79,0.87,0,1,24
U01493,L4377,48170.89,0.63,0,1,32
U01493,L4574,15023.53,0.91,0,1,23
U01493,L3590,34588.23,0.88,0,1,34
U01494,L9019,81636.69,0.78,0,1,8
U01494,L4618,99982.25,0.77,0,1,48
U01494,L2916,10938.51,0.87,0,1,23
U01494,L2997,51600.64,0.61,0,1,43
U01494,L4379,39659.75,0.77,0,1,13
U01495,L3327,89703.27,0.58,0,1,37
U01495,L3889,16811.5,0.84,0,1,6
U01495,L6567,45730.32,0.76,0,1,20
U01496,L4609,57553.49,0.77,0,1,36
U01496,L8792,11642.08,0.92,0,1,5
U01497,L6302,95337.57,0.91,0,1,39
U01498,L6710,90124.42,0.89,0,1,43
U01499,L2373,91733.95,0.8,0,1,23
U01499,L5564,56159.11,0.89,0,1,12
U01499,L6419,46155.79,0.77,0,1,47
U01499,L8928,25227.84,0.97,0,1,28
U01500,L4262,68964.99,0.95,0,1,13
U01500,L3042,45893.8,0.71,0,1,10
U01502,L3313,93666.94,0.9,0,1,27
U01502,L9741,67815.26,0.89,0,1,46
U01502,L8792,58043.75,0.62,0,1,10
U01502,L8735,50734.16,0.97,0,1,7
U01502,L6152,26112.09,0.92,0,1,43
U01503,L3240,9478.26,0.85,0,1,38
U01503,L8202,86825.53,0.58,0,1,48
U01503,L6795,8432.32,0.82,0,1,25
U01504,L2701,69986.42,0.94,0,1,42
U01504,L3104,99697.55,0.91,0,1,35
U01504,L6140,96751.81,0.57,0,1,48
U01505,L9486,36314.86,0.81,0,1,18
U01505,L5772,12478.52,0.59,0,1,19
U01505,L4876,24518.78,0.92,0,1,6
U01507,L7250,76894.45,0.98,0,1,46
U01507,L9878,35182.58,0.74,0,1,2
U01508,L7337,76109.19,0.79,0,1,9
U01510,L1676,42352.13,0.7,0,1,45
U01510,L1160,72997.8,0.74,0,1,27
U01510,L5093,21129.23,0.72,0,1,44
U01510,L7051,75271.82,0.88,0,1,36
U01511,L3813,18738.33,0.7,0,1,43
U01511,L2457,45616.37,0.8,0,1,23
U01512,L2528,23930.66,0.78,0,1,4
U01512,L8212,74794.29,0.92,0,1,16
U01512,L9446,95701.85,0.68,0,1,6
U01513,L5767,53561.03,0.8,0,1,44
U01513,L6264,95557.14,0.88,0,1,20
U01513,L4257,7817.23,0.84,0,1,30
U01513,L5788,79343.58,0.81,0,1,44
U01513,L8384,75118.25,0.79,0,1,31
U01514,L2984,66584.01,0.61,0,1,19
U01514,L7883,83073.79,0.88,0,1,48
U01515,L2642,52635.5,0.89,0,1,7
U01515,L7576,28226.13,0.82,0,1,12
U01516,L4632,86639.57,0.76,0,1,16
U01516,L8103,23701.03,0.54,0,1,22
U01517,L6786,49016.64,0.98,0,1,33
U01517,L7221,43367.1,0.52,0,1,4
U01517,L8425,99964.55,0.84,0,1,12
U01518,L1380,48365.94,0.45,0,1,25
U01518,L8007,45541.9,0.95,0,1,25
U01519,L6851,6831.67,0.58,0,1,24
U01519,L3424,45521.04,0.83,0,1,4
U01519,L7895,53725.18,0.85,0,1,27
U01519,L7102,37883.44,0.61,0,1,48
U01520,L3227,41621.7,0.79,0,1,17
U01521,L5442,87236.43,0.85,0,1,42
U01521,L5254,11090.58,0.78,0,1,44
U01521,L5456,6330.01,0.59,0,1,17
U01522,L8142,54436.69,0.93,0,1,33
U01523,L6215,60391.42,0.84,0,1,25
U01528,L3545,5734.35,0.79,0,1,33
U01528,L8999,15039.12,0.69,0,1,41
U01528,L4550,55460.46,0.7,0,1,36
U01528,L2994,61279.6,0.64,0,1,46
U01529,L3377,50291.73,0.72,0,1,37
U01529,L2557,53065.57,0.85,0,1,37
U01529,L4610,58108.03,0.7,0,1,7
U01529,L9753,50398.1,0.62,0,1,39
U01529,L3106,14150.78,0.85,0,1,22
U01532,L2212,49208.87,0.76,0,1,24
U01532,L8480,44993.39,0.57,0,1,1
U01532,L2680,53584.56,0.88,0,1,34
U01532,L8062,72715.42,0.95,0,1,44
U01533,L3050,16983.36,0.79,0,1,9
U01533,L6016,61724.65,0.93,0,1,6
U01534,L3108,70181.82,0.8,0,1,40
U01534,L4683,20965.25,0.77,0,1,7
U01535,L8151,37014.6,0.84,0,1,48
U01535,L2317,51311.82,0.82,0,1,32
U01535,L4291,12381.15,0.54,0,1,6
U01536,L8551,90582.72,0.7,0,1,37
U01536,L5030,15993.49,0.7,0,1,21
U01536,L3254,72753.33,0.85,0,1,48
U01536,L9010,69254.89,0.83,0,1,28
U01537,L6646,37555.24,0.93,0,1,16
U01538,L7931,67627.71,0.88,0,1,5
U01538,L2520,86829.84,0.8,0,1,9
U01538,L6250,46542.92,0.62,0,1,28
U01539,L6530,15473.8,0.82,0,1,14
U01539,L2797,48297.32,0.8,0,1,31
U01539,L2566,77890.41,0.81,0,1,17
U01539,L9762,70856.78,0.84,0,1,27
U01539,L3820,55825.42,0.67,0,1,48
U01540,L5707,16540.97,0.83,0,1,22
U01542,L4304,31908.81,0.91,0,1,1
U01543,L8756,34560.67,0.61,0,1,38
U01543,L7812,85327.84,0.74,0,1,33
U01543,L8224,35947.54,0.58,0,1,20
U01543,L5845,45649.95,0.89,0,1,21
U01543,L5990,72341.72,0.56,0,1,35
U01544,L2882,53951.79,0.67,0,1,32
U01545,L3898,15044.56,0.9,0,1,9
U01546,L6340,53459.84,0.69,0,1,32
U01546,L8718,31552.06,0.87,0,1,3
U01547,L1951,25704.2,0.78,0,1,5
U01547,L6577,11297.35,0.47,0,1,20
U01548,L7213,40474.56,0.78,0,1,35
U01548,L7812,35705.58,0.73,0,1,27
U01548,L8025,70524.65,0.97,0,1,15
U01548,L9937,51586.85,0.84,0,1,18
U01548,L5803,50535.33,0.77,0,1,32
U01550,L6045,13243.97,0.97,0,1,22
U01551,L4905,65914.78,0.93,0,1,34
U01551,L5078,30044.05,0.82,0,1,6
U01551,L1417,45273.62,0.57,0,1,30
U01551,L3217,63033.33,0.96,0,1,47
U01551,L8299,45050.22,0.76,0,1,25
U01552,L7910,77621.19,0.97,0,1,46
U01552,L1698,88286.38,0.79,0,1,32
U01553,L1807,87365.94,0.8,0,1,39
U01553,L4819,25330.15,0.82,0,1,25
U01553,L8218,86221.12,0.84,0,1,32
U01553,L8440,29312.67,0.94,0,1,7
U01553,L1548,86921.86,0.94,0,1,44
U01554,L5127,24282.42,0.72,0,1,31
U01554,L2998,76187.96,0.64,0,1,8
U01554,L9515,22670.96,0.95,0,1,46
U01554,L1900,90700.17,0.97,0,1,14
U01555,L5511,8341.46,0.8,0,1,48
U01555,L5022,36856.53,0.44,0,1,33
U01555,L4001,50348.67,0.82,0,1,44
U01555,L2857,92353.36,0.92,0,1,32
U01555,L4245,70310.8,0.76,0,1,9
U01557,L2306,68109.63,0.55,0,1,28
U01558,L7464,31736.59,0.8,0,1,28
U01558,L6892,14162.18,0.76,0,1,33
U01558,L5370,50114.53,0.78,0,1,33
U01559,L8651,54965.53,0.91,0,1,33
U01559,L5989,38217.35,0.81,0,1,33
U01559,L9054,63825.74,0.87,0,1,23
U01560,L8816,13103.71,0.58,0,1,19
U01560,L2418,48519.89,0.78,0,1,39
U01560,L5812,44589.97,0.7,0,1,42
U01561,L1887,93447.03,0.84,0,1,38
U01561,L3898,80992.24,0.78,0,1,41
U01561,L6805,14161.22,0.48,0,1,35
U01561,L4345,95084.24,0.86,0,1,32
U01562,L9466,96405.13,0.89,0,1,26
U01562,L9523,86381.09,0.71,0,1,35
U01562,L9604,33658.67,0.89,0,1,2
U01562,L1342,26752.78,0.64,0,1,25
U01562,L6422,10744.7,0.62,0,1,15
U01564,L3290,29845.07,0.8,0,1,7
U01564,L5465,76716.07,0.68,0,1,3
U01565,L8257,99780.85,0.72,0,1,24
U01565,L2559,99853.07,0.96,0,1,15
U01565,L4538,37044.35,0.98,0,1,37
U01565,L5624,62017.95,0.82,0,1,31
U01565,L8163,10039.22,0.98,0,1,46
U01566,L7841,86973.76,0.85,0,1,5
U01566,L1496,56294.52,0.83,0,1,41
U01566,L3696,76740.88,0.85,0,1,38
U01566,L8829,10105.05,0.92,0,1,21
U01566,L4375,54543.29,0.84,0,1,28
U01567,L8278,42850.94,0.88,0,1,10
U01567,L8350,44061.73,0.67,0,1,25
U01567,L3495,15785.75,0.9,0,1,41
U01567,L4213,36850.79,0.83,0,1,41
U01568,L7619,76308.72,0.83,0,1,18
U01568,L4713,98778.6,0.9,0,1,8
U01569,L4233,93777.82,0.9,0,1,33
U01569,L4132,69975.77,0.84,0,1,20
U01570,L6942,28277.4,0.96,0,1,5
U01570,L3920,87663.59,0.74,0,1,4
U01570,L1522,54381.34,0.76,0,1,22
U01570,L1697,34622.19,0.92,0,1,2
U01571,L5582,14880.17,0.86,0,1,44
U01572,L1524,25417.89,0.7,0,1,46
U01572,L5121,22415.81,0.75,0,1,16
U01572,L9043,73669.34,0.5,0,1,14
U01574,L5897,82638.74,0.83,0,1,10
U01575,L2025,32773.75,0.89,0,1,41
U01575,L8206,16772.03,0.81,0,1,33
U01576,L8902,87756.5,0.85,0,1,26
U01576,L3661,85278.88,0.92,0,1,31
U01576,L8684,62526.58,0.78,0,1,43
U01576,L5822,74119.76,0.92,0,1,42
U01577,L3910,14361.88,0.93,0,1,7
U01577,L9110,17899.67,0.93,0,1,18
U01577,L9879,77860.5,0.74,0,1,6
U01577,L6581,89871.24,0.85,0,1,31
U01578,L1324,74543.83,0.8,0,1,32
U01578,L7911,27414.66,0.77,0,1,15
U01579,L5486,70305.62,0.73,0,1,43
U01580,L5496,60744.25,0.66,0,1,6
U01580,L7877,71414.09,0.91,0,1,41
U01580,L6226,13746.14,0.61,0,1,26
U01580,L7425,21311.49,0.91,0,1,6
U01580,L5527,38335.51,0.75,0,1,4
U01581,L6184,92971.59,0.88,0,1,35
U01581,L8102,78992.45,0.77,0,1,28
U01581,L3669,84409.78,0.89,0,1,14
U01582,L9380,40343.35,0.65,0,1,29
U01582,L8577,14170.3,0.9,0,1,30
U01582,L3014,21903.87,0.79,0,1,37
U01583,L4194,86155.63,0.97,0,1,42
U01583,L2415,51802.16,0.77,0,1,47
U01583,L8836,5098.91,0.71,0,1,32
U01583,L1185,5137.2,0.61,0,1,11
U01584,L8185,59854.99,0.85,0,1,28
U01584,L3634,74973.17,0.86,0,1,20
U01584,L6518,22388.66,0.67,0,1,33
U01584,L5754,95154.86,0.86,0,1,1
U01584,L1174,25844.32,0.65,0,1,35
U01585,L9203,65527.05,0.88,0,1,3
U01585,L7882,98822.63,0.67,0,1,19
U01585,L7940,90318.15,0.89,0,1,22
U01586,L6038,75089.76,0.54,0,1,6
U01586,L9855,44388.08,0.87,0,1,42
U01586,L5981,62099.99,0.92,0,1,33
U01586,L8971,71210.69,0.76,0,1,39
U01587,L4168,71383.83,0.6,0,1,1
U01587,L4432,73561.36,0.82,0,1,10
U01587,L3733,40918.35,0.79,0,1,26
U01587,L9211,49726.8,0.6,0,1,42
U01587,L4391,49691.56,0.57,0,1,24
U01588,L9046,55473.25,0.84,0,1,19
U01588,L6368,50990.59,0.95,0,1,45
U01588,L7332,89248.36,0.54,0,1,14
U01588,L1069,60098.98,0.66,0,1,17
U01588,L7857,32347.61,0.85,0,1,2
U01589,L2828,26137.47,0.7,0,1,10
U01589,L3839,37871.11,0.94,0,1,30
U01589,L7072,6810.59,0.86,0,1,5
U01589,L3263,20544.6,0.96,0,1,26
U01590,L4908,70760.37,0.81,0,1,24
U01590,L1049,59339.53,0.74,0,1,21
U01591,L8266,27079.35,0.84,0,1,19
U01591,L3468,67652.18,0.75,0,1,28
U01592,L3905,18821.42,0.71,0,1,43
U01592,L5149,51674.66,0.65,0,1,28
U01592,L1039,24136.3,0.6,0,1,36
U01593,L9229,10641.91,0.83,0,1,5
U01596,L5179,35031.91,0.83,0,1,46
U01597,L8021,30919.38,0.83,0,1,41
U01597,L8533,67248.05,0.97,0,1,16
U01597,L7375,63197.85,0.8,0,1,39
U01597,L5007,67513.57,0.6,0,1,41
U01598,L4327,28348.26,0.57,0,1,13
U01599,L4209,55063.32,0.78,0,1,28
U01599,L9394,24973.85,0.8,0,1,47
U01599,L7529,54590.37,0.9,0,1,34
U01599,L3451,37822.3,0.81,0,1,8
U01599,L8330,24987.39,0.89,0,1,47
U01600,L9823,14737.14,0.68,0,1,25
U01600,L6711,22151.08,0.69,0,1,10
U01600,L5087,36599.01,0.97,0,1,32
U01601,L4860,50592.63,0.97,0,1,32
U01601,L4814,74611.7,0.89,0,1,24
U01601,L3180,15830.59,0.9,0,1,39
U01601,L9565,7381.23,0.9,0,1,34
U01601,L5188,92740.32,0.91,0,1,39
U01602,L1499,68354.94,0.9,0,1,14
U01602,L5740,21768.42,0.97,0,1,40
U01602,L6748,10463.79,0.84,0,1,26
U01603,L3522,99771.44,0.97,0,1,10
U01603,L7690,67953.28,0.97,0,1,28
U01603,L4032,55787.57,0.76,0,1,4
U01604,L7621,46834.85,0.92,0,1,48
U01604,L8279,81621.07,0.66,0,1,35
U01604,L7771,96373.6,0.72,0,1,43
U01605,L4750,71616.55,0.86,0,1,31
U01605,L2232,55613.57,0.83,0,1,5
U01605,L1743,39093.87,0.85,0,1,37
U01605,L8173,30153.12,0.84,0,1,28
U01605,L9214,95213.95,0.92,0,1,37
U01606,L4730,25634.77,0.98,0,1,24
U01606,L4531,70754.31,0.92,0,1,18
U01606,L1702,68520.15,0.77,0,1,11
U01606,L5199,18327.16,0.92,0,1,8
U01608,L4856,27953.19,0.69,0,1,18
U01608,L8737,52319.29,0.95,0,1,25
U01608,L6737,15324.27,0.96,0,1,35
U01608,L5485,79093.18,0.7,0,1,8
U01608,L9790,83263.49,0.88,0,1,26
U01610,L3313,60130.46,0.85,0,1,2
U01611,L4902,94719.37,0.84,0,1,31
U01611,L3989,30118.82,0.79,0,1,26
U01611,L4340,61944.74,0.91,0,1,23
U01612,L3415,81760.08,0.9,0,1,43
U01612,L9575,35666.17,0.8,0,1,1
U01612,L8619,18287.77,0.54,0,1,44
U01613,L5899,85131.62,0.85,0,1,33
U01613,L6814,54843.72,0.76,0,1,1
U01613,L1442,59999.53,0.86,0,1,38
U01613,L9371,45729.85,0.97,0,1,44
U01613,L3638,79492.21,0.88,0,1,18
U01614,L6128,70558.2,0.78,0,1,21
U01614,L2061,87767.17,0.98,0,1,40
U01614,L1470,34493.64,0.91,0,1,30
U01614,L4661,37750.36,0.86,0,1,39
U01614,L8991,40597.2,0.82,0,1,15
U01615,L6268,27310.78,0.72,0,1,25
U01615,L5811,63769.11,0.73,0,1,26
U01617,L2007,51295.59,0.77,0,1,47
U01617,L8284,48369.84,0.92,0,1,10
U01617,L3632,18431.64,0.77,0,1,28
U01617,L6037,87674.13,0.72,0,1,25
U01617,L2385,76839.25,0.76,0,1,21
U01618,L4882,95231.31,0.79,0,1,1
U01619,L9139,6055.3,0.82,0,1,30
U01620,L1981,86326.38,0.88,0,1,31
U01620,L7872,81468.59,0.73,0,1,40
U01621,L8158,70910.39,0.79,0,1,16
U01621,L9806,70728.57,0.81,0,1,21
U01621,L2773,28953.67,0.68,0,1,16
U01622,L7182,66662.96,0.81,0,1,44
U01622,L1160,16116.52,0.89,0,1,28
U01622,L9449,89634.2,0.7,0,1,5
U01622,L3538,77358.98,0.7,0,1,3
U01623,L6603,87873.67,0.93,0,1,4
U01623,L1414,43241.59,0.85,0,1,40
U01623,L2325,95338.06,0.68,0,1,24
U01624,L6675,93154.48,0.83,0,1,15
U01624,L3568,87170.29,0.86,0,1,17
U01624,L5196,35287.77,0.9,0,1,28
U01624,L6549,22360.05,0.76,0,1,12
U01625,L2571,33852.19,0.92,0,1,35
U01626,L6064,31565.8,0.91,0,1,6
U01626,L4105,64080.61,0.92,0,1,37
U01626,L7121,67315.64,0.54,0,1,29
U01626,L7586,58580.84,0.91,0,1,13
U01627,L1848,27654.48,0.7,0,1,6
U01628,L8109,60460.9,0.68,0,1,38
U01628,L1681,50754.33,0.9,0,1,23
U01629,L8132,61785.04,0.77,0,1,46
U01629,L2067,6236.8,0.57,0,1,28
U01629,L4418,44064.24,0.89,0,1,8
U01629,L2043,81743.76,0.95,0,1,34
U01629,L8941,32670.58,0.79,0,1,46
U01630,L2852,11065.42,0.87,0,1,13
U01630,L1407,70249.41,0.64,0,1,37
U01630,L4755,84117.89,0.85,0,1,10
U01630,L2134,31162.54,0.67,0,1,9
U01631,L8222,89470.71,0.85,0,1,34
U01631,L7496,17820.87,0.88,0,1,37
U01631,L4843,5707.29,0.89,0,1,42
U01631,L4065,57487.06,0.88,0,1,4
U01632,L3367,12098.18,0.68,0,1,23
U01632,L1775,35439.76,0.75,0,1,4
U01633,L4109,75684.48,0.69,0,1,37
U01633,L2572,19228.12,0.69,0,1,27
U01633,L1874,29954.01,0.86,0,1,47
U01633,L9950,38619.12,0.9,0,1,34
U01634,L7898,35965.15,0.88,0,1,40
U01634,L2113,57053.26,0.54,0,1,18
U01634,L5462,96326.44,0.73,0,1,39
U01634,L4961,56643.27,0.96,0,1,28
U01635,L6043,48610.29,0.84,0,1,40
U01635,L4059,90924.85,0.86,0,1,42
U01637,L7107,29081.33,0.75,0,1,30
U01637,L6014,55301.43,0.85,0,1,3
U01637,L6509,42915.51,0.93,0,1,10
U01637,L4687,7607.64,0.96,0,1,47
U01637,L1774,84199.97,0.95,0,1,26
U01639,L6058,30860.45,0.89,0,1,26
U01639,L2770,39267.58,0.92,0,1,7
U01639,L3269,84805.08,0.86,0,1,44
U01639,L4623,92112.32,0.65,0,1,4
U01640,L7467,64695.67,0.87,0,1,25
U01640,L8090,84451.68,0.51,0,1,24
U01640,L1476,98528.56,0.63,0,1,40
U01642,L6910,66172.39,0.76,0,1,45
U01642,L8500,45678.9,0.94,0,1,32
U01642,L9811,89674.58,0.81,0,1,14
U01642,L8803,59428.73,0.76,0,1,16
U01643,L2576,93040.92,0.84,0,1,20
U01643,L8987,30322.48,0.93,0,1,30
U01643,L3489,88252.43,0.69,0,1,38
U01643,L1682,71969.46,0.86,0,1,21
U01644,L2354,70921.08,0.87,0,1,37
U01645,L7350,81762.59,0.81,0,1,2
U01645,L3043,7556.12,0.68,0,1,30
U01645,L7923,91119.27,0.84,0,1,18
U01645,L9144,11768.4,0.57,0,1,20
U01645,L4068,28860.62,0.85,0,1,42
U01646,L3758,12662.67,0.89,0,1,5
U01647,L1805,17423.1,0.77,0,1,42
